recruitNumber,name,detailLink,publishTime,catalog,workLocation
1,15571-unity手游前台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15652&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,17605-创意文案（深圳）,http://hr.tencent.com/position_detail.php?id=22078&keywords=&tid=0&lid=0,2015-08-24,市场类,深圳
2,15583-互娱游戏美术高级2D角色原画师（深圳）,http://hr.tencent.com/position_detail.php?id=19223&keywords=&tid=0&lid=0,2015-02-12,设计类,深圳
2,TEG09-分布式存储后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20385&keywords=&tid=0&lid=0,2015-08-25,技术类,深圳
2,TEG11-高级算法研发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19443&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
3,TEG13-Web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20313&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,14131-HRBP总监(广州),http://hr.tencent.com/position_detail.php?id=19279&keywords=&tid=0&lid=0,2015-08-24,职能类,广州
1,WXG06-微信支付企业产品高级经理（深圳）,http://hr.tencent.com/position_detail.php?id=21586&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
2,SNG03-在线教育平台运营产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=21161&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
1,14376-设施设备经理（广州）,http://hr.tencent.com/position_detail.php?id=22044&keywords=&tid=0&lid=0,2015-08-24,职能类,广州
1,TEG14-业务后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20870&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,FC-服务采购主管（深圳）,http://hr.tencent.com/position_detail.php?id=21479&keywords=&tid=0&lid=0,2015-08-24,职能类,深圳
1,XZ-设施设备经理（广州）,http://hr.tencent.com/position_detail.php?id=15848&keywords=&tid=0&lid=0,2015-02-13,职能类,广州
1,AQ-数据分析经理（深圳）,http://hr.tencent.com/position_detail.php?id=17515&keywords=&tid=0&lid=0,2015-02-13,职能类,深圳
1,BJ-设备设施经理（北京）,http://hr.tencent.com/position_detail.php?id=16065&keywords=&tid=0&lid=0,2015-02-13,职能类,北京
1,ZNB-组织建设高级经理（深圳）,http://hr.tencent.com/position_detail.php?id=17837&keywords=&tid=0&lid=0,2015-02-13,职能类,深圳
1,FWZ-法律顾问（北京）,http://hr.tencent.com/position_detail.php?id=18837&keywords=&tid=0&lid=0,2015-02-13,职能类,北京
1,XZ-安全管理经理（深圳）,http://hr.tencent.com/position_detail.php?id=17481&keywords=&tid=0&lid=0,2015-02-13,职能类,深圳
1,AQ-数据分析经理（广州）,http://hr.tencent.com/position_detail.php?id=17516&keywords=&tid=0&lid=0,2015-02-13,职能类,广州
1,ZSC-专利系统后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16839&keywords=&tid=0&lid=0,2015-02-13,技术类,深圳
1,CG-运营采购商务主管（深圳）,http://hr.tencent.com/position_detail.php?id=18457&keywords=&tid=0&lid=0,2015-02-13,职能类,深圳
1,FWZ-法律顾问（深圳）,http://hr.tencent.com/position_detail.php?id=19016&keywords=&tid=0&lid=0,2015-02-13,职能类,北京
3,TEG14-云平台后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=14360&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
4,SNG01-手机QQ终端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21376&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
2,SNG04-企业产品IOS开发工程师(上海),http://hr.tencent.com/position_detail.php?id=21686&keywords=&tid=0&lid=0,2015-08-24,技术类,上海
2,15572-3D关卡场景美术师（深圳）,http://hr.tencent.com/position_detail.php?id=21657&keywords=&tid=0&lid=0,2015-08-24,设计类,深圳
1,OMG064-IOS终端开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=17859&keywords=&tid=0&lid=0,2015-03-17,技术类,上海
4,SNG06-QQ手游平台产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18937&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
3,ZX1-通讯充值与彩票业务运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20791&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,HY4-互娱产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=19876&keywords=&tid=0&lid=0,2015-03-10,产品/项目类,深圳
2,15583-手机棋牌游戏运营经理(海口),http://hr.tencent.com/position_detail.php?id=19646&keywords=&tid=0&lid=0,2015-03-03,产品/项目类,海口
2,OMG08-体育商务经理（北京）,http://hr.tencent.com/position_detail.php?id=19878&keywords=&tid=0&lid=0,2015-08-24,市场类,北京
1,OMG184-体育频道原创视频节目编导（北京）,http://hr.tencent.com/position_detail.php?id=21651&keywords=&tid=0&lid=0,2015-08-24,内容编辑类,北京
1,15573-手游数值策划（深圳）,http://hr.tencent.com/position_detail.php?id=21660&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
3,AQ-数据分析经理(深圳),http://hr.tencent.com/position_detail.php?id=21241&keywords=&tid=0&lid=0,2015-08-24,职能类,深圳
2,OMG097-网页重构工程师（北京）,http://hr.tencent.com/position_detail.php?id=19998&keywords=&tid=0&lid=0,2015-03-16,设计类,北京
3,MIG07-电脑管家客户端安全开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16677&keywords=&tid=0&lid=0,2015-03-12,技术类,深圳
1,MIG07-反病毒工程师（北京）,http://hr.tencent.com/position_detail.php?id=19242&keywords=&tid=0&lid=0,2015-03-12,技术类,北京
1,OMG148-腾讯网汽车频道后台开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=18830&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
8,SNG06-QQ手游游戏运营（深圳）,http://hr.tencent.com/position_detail.php?id=18938&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
1,S2-融资及资金筹划专员(深圳）,http://hr.tencent.com/position_detail.php?id=17101&keywords=&tid=0&lid=0,2015-03-09,职能类,深圳
1,GY0-海外拓展总监（马来西亚）,http://hr.tencent.com/position_detail.php?id=14065&keywords=&tid=0&lid=0,2015-03-04,市场类,马来西亚
1,SD6-移动客户端游戏主策划（上海）,http://hr.tencent.com/position_detail.php?id=19572&keywords=&tid=0&lid=0,2015-03-03,产品/项目类,上海
1,15569-新手游游戏关卡策划（深圳）,http://hr.tencent.com/position_detail.php?id=19012&keywords=&tid=0&lid=0,2015-03-03,产品/项目类,深圳
1,OMG093-商业分析师（北京）,http://hr.tencent.com/position_detail.php?id=21394&keywords=&tid=0&lid=0,2015-08-24,市场类,北京
1,OMG193-网媒销售策划经理（上海）,http://hr.tencent.com/position_detail.php?id=20060&keywords=&tid=0&lid=0,2015-08-24,市场类,上海
4,OMG184-腾讯网体育频道视频点播编辑（北京）,http://hr.tencent.com/position_detail.php?id=19726&keywords=&tid=0&lid=0,2015-08-24,内容编辑类,北京
1,15572-ARPG/MOBA关卡策划（深圳）,http://hr.tencent.com/position_detail.php?id=17953&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
2,TEG06-后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17501&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
2,MIG16-高级GIS终端研发工程师（北京）,http://hr.tencent.com/position_detail.php?id=19922&keywords=&tid=0&lid=0,2015-03-11,技术类,北京
1,15572-arpgUI视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20015&keywords=&tid=0&lid=0,2015-03-16,设计类,深圳
1,TEG04-PHP WEB应用开发(深圳）,http://hr.tencent.com/position_detail.php?id=21085&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
4,SNG12-云平台后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19814&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,HY4-互娱公关传播经理（深圳）,http://hr.tencent.com/position_detail.php?id=21689&keywords=&tid=0&lid=0,2015-08-24,,深圳
6,15577-IP及影视改编CG制作人（深圳）,http://hr.tencent.com/position_detail.php?id=17728&keywords=&tid=0&lid=0,2015-03-04,设计类,深圳
1,15583-手机棋牌游戏交互设计师（海口）,http://hr.tencent.com/position_detail.php?id=19643&keywords=&tid=0&lid=0,2015-03-03,设计类,海口
1,HGJ-HGJ-公司法务顾问（深圳）,http://hr.tencent.com/position_detail.php?id=18418&keywords=&tid=0&lid=0,2015-03-02,职能类,深圳
1,OMG184-体育频道视频原创视频节目后期编辑（北京）,http://hr.tencent.com/position_detail.php?id=21650&keywords=&tid=0&lid=0,2015-08-24,内容编辑类,北京
1,TEG11-自然语言研究员(北京),http://hr.tencent.com/position_detail.php?id=19490&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
2,WXG01-微信搜索算法高级工程师(北京),http://hr.tencent.com/position_detail.php?id=21761&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
3,S2-财务分析(深圳),http://hr.tencent.com/position_detail.php?id=19661&keywords=&tid=0&lid=0,2015-08-24,职能类,深圳
1,HY1-游戏质量开放平台项目经理（上海）,http://hr.tencent.com/position_detail.php?id=18050&keywords=&tid=0&lid=0,2015-03-16,产品/项目类,上海
1,MIG07-安全开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=19567&keywords=&tid=0&lid=0,2015-03-12,技术类,北京
1,OMG236-视频客户端播放器开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19465&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,TEG06-云计算架构师（深圳）,http://hr.tencent.com/position_detail.php?id=21196&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
3,TEG01-视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=19852&keywords=&tid=0&lid=0,2015-03-10,设计类,深圳
1,GY0-海外市场拓展总监(印尼),http://hr.tencent.com/position_detail.php?id=7682&keywords=&tid=0&lid=0,2015-03-04,市场类,印度尼西亚
1,ZX1-页面JS开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15544&keywords=&tid=0&lid=0,2015-02-26,技术类,深圳
2,15581-欢乐手游3D角色美术师（深圳）,http://hr.tencent.com/position_detail.php?id=19595&keywords=&tid=0&lid=0,2015-03-03,设计类,深圳
2,SNG12-云平台项目web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16138&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
3,ZX1-财付通风险管理系统Web开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21722&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
3,HY1-研发中心测试开发工程师,http://hr.tencent.com/position_detail.php?id=15855&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,MIG03-研发平台后台开发高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19208&keywords=&tid=0&lid=0,2015-03-11,技术类,深圳
1,15573-手游交互设计师（上海）,http://hr.tencent.com/position_detail.php?id=19384&keywords=&tid=0&lid=0,2015-03-11,设计类,上海
1,HY4-页游媒介经理（深圳）,http://hr.tencent.com/position_detail.php?id=19757&keywords=&tid=0&lid=0,2015-03-04,市场类,深圳
3,15572-ACG手游终端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15272&keywords=&tid=0&lid=0,2015-03-03,技术类,深圳
2,15571-射击游戏系统策划,http://hr.tencent.com/position_detail.php?id=19732&keywords=&tid=0&lid=0,2015-03-03,产品/项目类,深圳
1,BJ-行政拓展专员(北京),http://hr.tencent.com/position_detail.php?id=19253&keywords=&tid=0&lid=0,2015-03-02,职能类,北京
1,TEG14-高级业务运维工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16723&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
2,15583-手机棋牌游戏策划(海口),http://hr.tencent.com/position_detail.php?id=19645&keywords=&tid=0&lid=0,2015-03-03,产品/项目类,海口
1,MIG09-Android终端开发工程师（成都）,http://hr.tencent.com/position_detail.php?id=17967&keywords=&tid=0&lid=0,2015-03-02,技术类,成都
1,CS-应用开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=12927&keywords=&tid=0&lid=0,2015-02-13,技术类,深圳
1,MIG16-地图数据平台前端研发工程师(北京),http://hr.tencent.com/position_detail.php?id=20128&keywords=&tid=0&lid=0,2015-03-23,技术类,北京
1,XN-高级彩票（策划）产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18943&keywords=&tid=0&lid=0,2015-03-23,产品/项目类,深圳
1,14137-数据分析师（广州）,http://hr.tencent.com/position_detail.php?id=17963&keywords=&tid=0&lid=0,2015-03-20,职能类,广州
1,SD3-U3D手游客户端开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=18975&keywords=&tid=0&lid=0,2015-03-18,技术类,深圳
3,15569-天天炫斗游戏系统策划（深圳）,http://hr.tencent.com/position_detail.php?id=18776&keywords=&tid=0&lid=0,2015-03-17,产品/项目类,深圳
2,WXG02-微信python运营开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=20122&keywords=&tid=0&lid=0,2015-03-23,技术类,广州
2,15571-手游系统/数值策划,http://hr.tencent.com/position_detail.php?id=19046&keywords=&tid=0&lid=0,2015-03-21,产品/项目类,深圳
1,13551-高级游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=19333&keywords=&tid=0&lid=0,2015-03-20,产品/项目类,深圳
1,SD6-数据分析游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=19628&keywords=&tid=0&lid=0,2015-03-18,产品/项目类,深圳
1,15572-射击类高级游戏运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=18264&keywords=&tid=0&lid=0,2015-03-17,产品/项目类,深圳
2,ZX1-在线支付交互设计师（深圳）,http://hr.tencent.com/position_detail.php?id=22060&keywords=&tid=0&lid=0,2015-08-24,设计类,深圳
1,15614-客户端引擎工具开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=21965&keywords=&tid=0&lid=0,2015-08-24,技术类,上海
1,TEG11-数据挖掘工程师（北京）,http://hr.tencent.com/position_detail.php?id=21390&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
1,OMG236-TV客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19687&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,SNG04-企业产品PHP高级后台工程师(上海),http://hr.tencent.com/position_detail.php?id=20234&keywords=&tid=0&lid=0,2015-08-24,技术类,上海
1,HY1-后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21341&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,SD6-MMO游戏服务端开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=16534&keywords=&tid=0&lid=0,2015-03-28,技术类,上海
1,15572-端游数据分析（深圳）,http://hr.tencent.com/position_detail.php?id=20005&keywords=&tid=0&lid=0,2015-03-30,产品/项目类,深圳
2,SD10-RPG类产品运营(深圳),http://hr.tencent.com/position_detail.php?id=21283&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
1,SD6-游戏英语海外PM（上海）,http://hr.tencent.com/position_detail.php?id=19492&keywords=&tid=0&lid=0,2015-04-09,产品/项目类,上海
1,13551-移动产品评测方向游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=21521&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
2,OMG193-广告数据分析（上海）,http://hr.tencent.com/position_detail.php?id=21918&keywords=&tid=0&lid=0,2015-08-24,市场类,上海
1,SD10-FPS游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=16156&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
1,15575-手机游戏动画设计师（成都）,http://hr.tencent.com/position_detail.php?id=18657&keywords=&tid=0&lid=0,2015-03-26,设计类,成都
1,HY4-互娱泛娱乐合作拓展经理（深圳）,http://hr.tencent.com/position_detail.php?id=19421&keywords=&tid=0&lid=0,2015-03-26,市场类,深圳
1,SD13-商业化/系统策划方向游戏运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=19991&keywords=&tid=0&lid=0,2015-03-30,产品/项目类,深圳
1,13551-移动游戏数据分析（深圳）,http://hr.tencent.com/position_detail.php?id=19949&keywords=&tid=0&lid=0,2015-03-30,产品/项目类,深圳
3,17765-演播室技术工程师（北京）,http://hr.tencent.com/position_detail.php?id=21960&keywords=&tid=0&lid=0,2015-08-24,技术类,北京
1,OMG148-腾讯网汽车频道电商运营编辑（北京）,http://hr.tencent.com/position_detail.php?id=22019&keywords=&tid=0&lid=0,2015-08-24,内容编辑类,北京
1,13654-新媒体策划运营（北京）,http://hr.tencent.com/position_detail.php?id=20213&keywords=&tid=0&lid=0,2015-04-08,职能类,北京
1,SNG01-手机QQ高级android开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=15638&keywords=&tid=0&lid=0,2015-04-08,技术类,深圳
2,SNG12-云布道师（深圳）,http://hr.tencent.com/position_detail.php?id=21250&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
3,HY1-游戏安全产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=8333&keywords=&tid=0&lid=0,2015-08-24,产品/项目类,深圳
1,15570-九龙战（ARPG竞技手游）高级特效设计师（深圳）,http://hr.tencent.com/position_detail.php?id=19228&keywords=&tid=0&lid=0,2015-08-24,设计类,深圳
2,HY1-智能玩具嵌入式硬件工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19378&keywords=&tid=0&lid=0,2015-08-24,技术类,深圳
1,SD1-3D场景设计师（上海）,http://hr.tencent.com/position_detail.php?id=16989&keywords=&tid=0&lid=0,2015-03-24,设计类,上海
